id,,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
23669818,,Depto 2 ambientes en Soho 3 a 4 Pax,49480723,Delia Concepcion,Palermo,-34.58887,-58.43424,Entire home/apt,20708,3,3
23671384,,"Acogedor Estudio en Almagro, Buenos Aires",129580850,Luciano,Almagro,-34.59937,-58.4286,Entire home/apt,4170,5,0
23674888,,Moderno Piso 30 GRAN VISTA Puerto Madero Mensual,331184891,Aylen,Puerto Madero,-34.60342,-58.36212,Entire home/apt,20855,28,167
23677837,,Cozy Full Amenities Apart San Telmo w Rooftop Pool,8591947,Mariana,San Telmo,-34.62452,-58.37429,Entire home/apt,7869,5,35
23679461,,Habitación privada en amplio piso de Recoleta,177127439,Mariano,Recoleta,-34.59115,-58.39141,Private room,4142,3,49
23685044,,SkyLine en el Centro de Buenos Aires. Best View!,177368577,Samara,Monserrat,-34.60978,-58.37911,Entire home/apt,14702,2,130
23686357,,"Modern & luminous Luxury Apt - GYM, Swimming Pool",78606180,Ana Lucia,Nuñez,-34.54045,-58.47379,Entire home/apt,10354,28,40
23693022,,Palermo Hollywood luxury Apartment,96540442,Carlos Augusto,Palermo,-34.57917,-58.43929,Entire home/apt,8076,1,77
23694477,,Hermoso Apartamento en Recoleta,1728757,Diego Martin,Recoleta,-34.58874,-58.39618,Private room,4142,2,0
23701118,,New studio in Belgrano,177549105,Jorge,Belgrano,-34.55051,-58.4526,Entire home/apt,4142,15,28
23701487,,Studio en Av. Libertador. Vista panorámica.,177549105,Jorge,Nuñez,-34.55034,-58.45355,Entire home/apt,5177,15,22
23702537,,"Apartment in Palermo, Buenos Aires",70862525,Patricio,Palermo,-34.58332,-58.41393,Entire home/apt,20708,29,0
23715973,,(2.1) Habitación privada en casa con terraza,88514762,Carlos,Chacarita,-34.58749,-58.4488,Private room,2485,29,9
23722743,,PALERMO - EMBASSY - GREEN VIEW - RIVER-FOREST,177813615,Marlene,Palermo,-34.57529,-58.41977,Entire home/apt,10354,1,3
23727447,,New loft in the heart of Palermo Hollywood.,20174177,Daniel,Palermo,-34.58121,-58.43307,Entire home/apt,9940,3,17
23742676,,Excelente monoambiente con balcón en Palermo,2732723,Guillermo,Palermo,-34.57661,-58.42394,Entire home/apt,7455,15,2
23747436,,Soho Suites,178069226,Agustin,Palermo,-34.58668,-58.42743,Entire home/apt,57207,5,12
23751932,,Habitación con baño Privado en Palermo con terraza,528633,Luz,Palermo,-34.58611,-58.41473,Private room,3500,9,18
23763348,,Best apartment in Palermo 2pax,3882929,Florencia,Recoleta,-34.59709,-58.41517,Entire home/apt,10147,3,12
23765315,,Habitacion Baño Privado y Terraza Cabildo,105885487,Fernando,Nuñez,-34.54967,-58.46714,Private room,4734,3,1
23765503,,Feel like home,178259443,Sofia,Recoleta,-34.59064,-58.39525,Entire home/apt,11803,6,55
23766623,,"Room for 1 person, balcony and private bathroom",1031723,Andrea,San Telmo,-34.6187,-58.37333,Private room,4763,1,54
23767241,,SUNNY studio on ideal Palermo Soho st. w/pool& Gym,2017830,Barbara,Palermo,-34.5858,-58.42395,Entire home/apt,13106,1,89
23770978,,Inmejorable y excelente ubicación en Palermo.,174464404,Mara,Recoleta,-34.59038,-58.41018,Private room,4970,1,63
23779693,,"Piso en Belgrano, 240m2 con parrilla y terraza..",144316561,Caroline,Palermo,-34.56482,-58.44422,Entire home/apt,34167,3,3
23780826,,"Monoambiente nuevo y hermoso, muy bien ubicado",178415013,Ana María,Almagro,-34.6017852,-58.42426915,Entire home/apt,8283,2,2
23781412,,BEST LOCATION IN HEART OF RECOLETA.,3044972,Vicky,Retiro,-34.59289,-58.38405,Entire home/apt,10207,2,24
23781705,,Increíble Apart de diseño en Palermo Soho,5093924,Gustavo Y Andrea,Palermo,-34.59537,-58.42187,Entire home/apt,18637,2,69
23788531,,Departamento Helena,8465527,Marcela,Palermo,-34.58712,-58.41168,Entire home/apt,20708,2,2
23789297,,private room with balcony in Sabatico Guesthouse,3871145,Sebastian,Monserrat,-34.61671,-58.38705,Hotel room,10532,1,8
23799512,,5 - Soho & Tango -  LGBTI+,124041145,Patricio,Palermo,-34.59352,-58.42823,Entire home/apt,14998,3,57
23803861,,Habitación con balcón al frente en casona antigua,178631504,Guillermo,Constitucion,-34.62902,-58.39018,Private room,2600,7,0
23809826,,Estudio c/piscina a 100 mts del Hospital Italiano,150208899,Lucas,Almagro,-34.60806,-58.42777,Entire home/apt,5651,22,13
23811491,,Big and beautiful apartment with patio.,37673057,Magdalena,Palermo,-34.58165,-58.43781,Entire home/apt,4881,5,3
23818777,,"Tango, parrilla y pileta !!",2638657,Brian,Almagro,-34.60566,-58.41673,Entire home/apt,10354,4,68
23826411,,Historic District/ Palacio Raggio Charming Apt 2p,28073869,Julián,Monserrat,-34.61279,-58.37439,Entire home/apt,8697,3,66
23826654,,Aprea´s Guest House,20439525,Sergio,Puerto Madero,-34.61321,-58.36275,Entire home/apt,165660,10,1
23832492,,L2 Location & Style Sunny & French,124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Private room,7248,1,15
23833182,,L3 Location & Views French Style,124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Private room,8283,1,5
23834944,,L4 Location & Light French style,124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Private room,7248,1,10
23836099,,L5 Location & Sun French style,124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Private room,8283,1,9
23836664,,L6 Location & Design French style,124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Private room,7869,1,13
23837056,,Your home in Buenos Aires with amazing balcony,178973909,Nico,Villa Crespo,-34.59325,-58.44281,Entire home/apt,6727,5,22
23837145,,"L900 Location! 5 bdr+5bath, Obelisco",124742718,Marcelo,San Nicolas,-34.60252,-58.37945,Entire home/apt,46806,1,73
23843312,,Cozy apartment at 100 met Av Corrientes,91342430,Juan,San Nicolas,-34.60573,-58.38497,Entire home/apt,4881,3,65
23849435,,Full amenities “Le Petit”,51803891,Patricia,Palermo,-34.5858,-58.42395,Entire home/apt,13253,14,126
23852997,,Departamento con terraza propia en recoleta!,47408984,Cecilia,Recoleta,-34.58436,-58.4027,Entire home/apt,6000,2,49
23859458,,Acogedor monoambiente en el corazón de Caballito,102106283,María Belén,Caballito,-34.61409,-58.43012,Entire home/apt,6005,4,35
23862180,,Habitación amplia en Congreso,62409737,Barbie,Balvanera,-34.61501,-58.39777,Private room,3845,1,4
23872522,,New Luxury Studio in Soho,21703643,Babak,Palermo,-34.58717,-58.42574,Entire home/apt,16642,5,4
23873252,,Luminoso Studio con vista  a Puerto Madero - UCA,60285600,Romina,San Telmo,-34.61746,-58.36706,Entire home/apt,14495,2,98
23875289,,Amplia habitación en Palermo con baño privado.,34355968,Dolores,Palermo,-34.59127,-58.41379,Private room,4142,1,40
23890268,,"9I Buenos Aires, Studio Av Corrientes and Obelisco",124742718,Marcelo,San Nicolas,-34.60456,-58.37775,Private room,5177,1,34
23901883,,Excel 1 BDR APT COURT Area-Theatres 2 Blocks TUBE,77486799,Alejandra,San Nicolas,-34.60262,-58.3899,Entire home/apt,5877,1,55
23903320,,Monoambiente lindo y luminoso con hermosa vista,166016736,Martina,Chacarita,-34.59108,-58.44989,Entire home/apt,5177,7,63
23903571,,Beautiful Apartment in the Center of Buenos Aires,179651541,Claudia,San Nicolas,-34.5996,-58.37986,Entire home/apt,7073,2,16
23913733,,St Telmo Casa,176014879,Angeles,San Telmo,-34.62114,-58.3724,Entire home/apt,22778,2,6
23914206,,Departamento confortable en Congreso,1814783,Sebastian,Balvanera,-34.61573,-58.39782,Entire home/apt,6301,5,30
23918951,,Studio Palermo’s Heart,11723960,Ana,Recoleta,-34.59284,-58.41332,Entire home/apt,4666,5,78
23920015,,Sun-lit apartment Palermo-Recoleta with bike,124912005,Federico,Palermo,-34.59571,-58.4152,Entire home/apt,9985,14,13
23934490,,Cozy Private Room in Agronomía,179931064,Andrea,Agronomia,-34.59338,-58.49054,Private room,2485,4,47
23935762,,Departamento en excelente zona de Recoleta,1227379,Delfina,Recoleta,-34.59064,-58.39206,Entire home/apt,20803,4,1
23938830,,Monoambiente en Congreso para 4 personas,55553719,For Rent Argentina,San Nicolas,-34.6088,-58.38863,Entire home/apt,9318,4,9
23947091,,Hermosa hab en casa residencial,9213147,Patho,Villa Ortuzar,-34.58666,-58.46325,Private room,2485,3,6
23954519,,Cozy Modern Apartment in Nuñez,9967889,Maria,Nuñez,-34.55087,-58.46673,Entire home/apt,4970,30,4
23958268,,CITY RECOLETA BUENOS AIRES!,73536121,Romulo,Recoleta,-34.5889,-58.4056,Entire home/apt,9361,60,0
23958356,,Comfortable Palermo - Plaza Italia,180153507,Andrea,Palermo,-34.58335,-58.42421,Entire home/apt,8827,3,97
23959726,,"Palermo, Balcón Terraza y Sol",5086106,Pilar,Palermo,-34.57856,-58.42397,Entire home/apt,6657,5,34
23971873,,2 sunny Bedrooms in Palermo (Botanic Garden) 4 pax,11060914,Lautaro,Palermo,-34.58317,-58.41271,Entire home/apt,9111,28,5
23974748,,"Apart-Duplex-loft,Palermo Soho",47830176,Edgardo,Palermo,-34.58236,-58.42827,Entire home/apt,16270,5,15
23978539,,Palermo vista  panorámica a 100 mts.embajada USA,98177831,Miguel Ángel,Palermo,-34.57598926,-58.41991444,Entire home/apt,16566,2,42
23979356,,Congreso/Spacious 90m2 Apt 2 bed 1 bath &toilette,28073869,Julián,Balvanera,-34.61442,-58.39474,Entire home/apt,11536,3,83
23992625,,Explore Palermo from the heart - Apartment,178860101,Eileen,Palermo,-34.57458,-58.43662,Entire home/apt,8000,7,4
23998384,,A. BEAUTY BEDROOM IN CENTER Close to all! Private,166533651,Laura & Favio,Balvanera,-34.6161,-58.3968,Private room,3106,1,27
23998668,,Studio full amenities AAA Torre Mirabilia Belgrano,102505663,Nicolas,Belgrano,-34.55596,-58.45928,Entire home/apt,10354,90,1
24009899,,Amplio Apartamento con 1 Cuarto y Balcón Recoleta,1714257,Martin,Recoleta,-34.59432,-58.4084,Entire home/apt,6212,7,39
24015226,,2 ambientes en Palermo pileta gimnasio y seguridad,160062719,Agustin,Villa Crespo,-34.58933,-58.43925,Entire home/apt,13313,1,24
24019303,,Home Sweet Home BsAs,12743194,Christian,Colegiales,-34.56988,-58.44868,Entire home/apt,7041,3,117
24019436,,Dto en Palermo Hollywood equipado,110884281,Lucas,Palermo,-34.57743,-58.43963,Entire home/apt,20708,3,0
24029637,,Excellent location downtown Recoleta 2 main rooms!,93839688,Daiana,Recoleta,-34.59469,-58.39209,Entire home/apt,8550,3,58
24035262,,Very Beautiful Apart @ Recoleta with Swimming Pool,14609844,Maria,Recoleta,-34.59432,-58.39331,Entire home/apt,8130,1,179
24038939,,Barrio Norte st,104546049,Gonzalo,Recoleta,-34.59502,-58.39788,Entire home/apt,2070,2,0
24054275,,Modern Loft in Palermo Soho -Hollywood Suites&Loft,181078135,Facundo,Palermo,-34.58367,-58.43148,Entire home/apt,3450,2,79
24055358,,Casa Humberto,99670531,Juan,San Telmo,-34.62118,-58.37384,Entire home/apt,12868,3,73
24057562,,Departamento a dos cuadras del Obelisco (B),181110052,Javier,San Nicolas,-34.60429,-58.37783,Entire home/apt,7248,2,79
24077932,,"Apt with balcony, Belgrano/Nuñez.Av. Congreso 2000",17310041,Rodrigo,Belgrano,-34.55353,-58.45878,Entire home/apt,7248,14,24
24081359,,HABITACIÓN PRIVADA,12988024,Susana Edith,Belgrano,-34.56516,-58.46499,Private room,7869,3,1
24084281,,Apart  en Palermo Soho Único ¡¡¡¡,46182911,Juan Carlos,Palermo,-34.59153,-58.43113,Entire home/apt,10354,1,0
24084471,,Stylish 2-room app with beautiful free view .,20667130,Alejandra,Balvanera,-34.61415,-58.39819,Entire home/apt,4978,3,23
24086553,,Best location in Palermo Soho great apartment for4,50116965,Rocio,Palermo,-34.58445,-58.42149,Entire home/apt,8165,2,175
24086591,,Luminoso departamento cerca del Hospital Italiano,631860,Tomás,Almagro,-34.61087,-58.42992,Entire home/apt,4349,7,29
24095230,,Best Location and Conexions in Buenos Aires!,17573970,Leonardo,Balvanera,-34.60249,-58.4098,Entire home/apt,5858,2,96
24103991,,DODIS LOFT RECOLETA. 6 block from the Cemetery,50854954,Rodri,Recoleta,-34.58888,-58.39912,Entire home/apt,7073,2,54
24106974,,Best House In BA w/ hot pool and terrace,1875949,Diego,Palermo,-34.59433,-58.42679,Entire home/apt,101467,4,10
24111383,,La MEJOR UBICACION .Hermoso departamento,47371583,Maria Luz,San Telmo,-34.61969,-58.37125,Entire home/apt,6212,183,8
24112298,,Excellent Apt. panoramic view - city and river,174170984,Irene,Belgrano,-34.56209,-58.46078,Entire home/apt,20708,4,3
24118546,,Sunny and nice private room in Palermo (Soho),181668584,Paula,Palermo,-34.58555,-58.43312,Private room,2500,1,49
24120463,,Monoambiente en Aguero y las heras para 2 personas,58768663,Florencia,Recoleta,-34.5859,-58.40128,Entire home/apt,5000,1,47
24122046,,Tu lugar en Buenos Aires: estudio en Caballito,9827311,Matias,Caballito,-34.62033,-58.43969,Entire home/apt,3609,5,77
24124033,,Private Suite in GuestHouse 5★ 《❤ Located in BA》,16509732,Lucas,Balvanera,-34.6062,-58.39504,Private room,6341,2,19
24128123,,Heart of Buenos Aires,4312860,Iñaki,San Nicolas,-34.60365,-58.37817,Entire home/apt,5177,3,148
24139080,,Recoleta Lovely and Modern Apartment,5214839,Graciela,Recoleta,-34.59225,-58.39438,Entire home/apt,8916,3,141
24141247,,Private Suite in Guest House ║ 5★ Heart Located BA,16509732,Lucas,Balvanera,-34.6062,-58.39504,Private room,6653,2,31
24141508,,In-Suite Room 5★ | Best GuestHouse ❤ BsAs!,16509732,Lucas,Balvanera,-34.60582,-58.39397,Private room,7618,2,24
24150175,,Cozy Studio Apartment in Palermo Gardens,91868391,Gabriela,Palermo,-34.57498,-58.42443,Entire home/apt,15695,2,58
24152941,,Práctico y encantador monoambiente!,79027781,Maru,Villa Devoto,-34.58951,-58.50849,Entire home/apt,6582,3,30
24157868,,Impecable Departamento en Coghlan / Belgrano R,93051324,M. Alejandra,Coghlan,-34.56646,-58.4735,Entire home/apt,11389,7,36
24158285,,Lo de Martin,182053616,Martin,Retiro,-34.59766,-58.37476,Private room,9000,1,6
24158286,,Lo de Martin,182053616,Martin,Retiro,-34.59782,-58.37333,Private room,9000,1,0
24158287,,Lo de Martin,182053616,Martin,San Nicolas,-34.60288,-58.38246,Private room,9000,1,30
24159779,,Design apartment in Chacarita with rooftop,11681258,Juan  Manuel,Chacarita,-34.58597819,-58.44856773,Entire home/apt,10207,5,1
24160403,,Studio moderno y equipado en Palermo Hollywood,60180252,Federico,Colegiales,-34.57897,-58.44076,Entire home/apt,10857,2,111
24161155,,Incredible and Lux Loft in Recoleta,1875949,Diego,Recoleta,-34.5917,-58.39579,Entire home/apt,72809,3,78
24162016,,Lovely Loft in Las Cañitas / Palermo !,98080339,Patricio,Palermo,-34.57337,-58.43402,Entire home/apt,6626,45,2
24163929,,HERMOSO DEPARTAMENTO NUEVO EN EL CENTRO DE B.A.,182115110,Marcelo,San Nicolas,-34.60842,-58.38786,Entire home/apt,100000,99,108
24181348,,Espacio semi-privado,130829393,Leandro,Monserrat,-34.61594,-58.38448,Shared room,175,1,5
24182549,,Metropolitan Midtown :: Excelente y lujoso dpto.,18832485,Fernanda,Chacarita,-34.58352,-58.45106,Entire home/apt,14495,31,0
24183494,,717 Rental Suites 301,71793018,Melina,Recoleta,-34.5993,-58.39177,Entire home/apt,7869,1,14
24186650,,Magnífico Departamento Av. Del Libertador y Cavia,182090578,Edgardo,Palermo,-34.57764,-58.40863,Entire home/apt,12839,20,0
24187063,,COZY WHITE ROOM IN BIG HOUSE,80484680,Bárbara,Almagro,-34.60132,-58.42753,Private room,2870,7,42
24189834,,Bella Home,84351051,Graciela,Palermo,-34.56813,-58.43086,Entire home/apt,7869,6,0
24193928,,Nova Palermo I  a estrenar,9812767,Yanina,Palermo,-34.5883551,-58.4140143,Entire home/apt,10294,2,10
24196253,,Habitación privada en el centro de capital!,81765157,Tam,Monserrat,-34.61149,-58.39014,Private room,3934,4,106
24197986,,Pandora | Delightful 1 Bedroom in Palermo Soho,669759,Oasis Collections,Palermo,-34.591682,-58.429329,Entire home/apt,17466,30,1
24199896,,Dante y Compañía,161802813,Gabriela,Constitucion,-34.6207,-58.38092,Private room,6419,1,21
24200517,,Borges Place | Beautiful loft in Plaza San Martín,669759,Oasis Collections,Retiro,-34.594028,-58.376896,Entire home/apt,38398,5,4
24202752,,Cool brand new Apartment in Palermo Hollywood,15466789,Juan,Colegiales,-34.57832,-58.44164,Entire home/apt,15531,7,0
24205565,,One of a Kind 4 Bedroom Palermo Town House,3771282,Max,Palermo,-34.58045,-58.43747,Entire home/apt,57355,3,34
24206408,,Hill Valley | Modern 1 Bedroom in Palermo Chico,669759,Oasis Collections,Palermo,-34.5803,-58.4131,Entire home/apt,15282,30,0
24206410,,Green Bliss | Spacious Studio in Nuñez,669759,Oasis Collections,Nuñez,-34.5431323,-58.4618177,Entire home/apt,19465,10,2
24207367,,"""Vera Studio"" ✨ Renovado! 🌈",16193812,Paulina,Villa Crespo,-34.59508,-58.4413,Entire home/apt,6626,5,35
24209215,,Departamento completo,102873593,Angela,Balvanera,-34.59872,-58.41173,Private room,10828,7,1
24232547,,A2. BEAUTY ROOM IN THE CENTER Close for all! Share,166533651,Laura & Favio,Balvanera,-34.61782,-58.39636,Shared room,2071,1,40
24240307,,Loft para 4 personas Av. Corrientes A,152995245,Sara,Balvanera,-34.60514,-58.40663,Entire home/apt,9318,1,11
24241254,,Loft para 4 personas Av. Corrientes C,152995245,Sara,Balvanera,-34.60494,-58.40626,Entire home/apt,10354,1,8
24244182,,Moderno Apartamento en Recoleta,55553719,For Rent Argentina,Retiro,-34.59314,-58.38424,Entire home/apt,19968,1,11
24246506,,Room with Style,182812222,Markus F.,Balvanera,-34.613937,-58.395908,Private room,12425,2,5
24256123,,BEAUTIFUL BUENOS AIRES,182903883,Arte,Belgrano,-34.55721,-58.45045,Entire home/apt,16714,1,4
24262559,,Palermo Hollywood,10541907,Paola,Colegiales,-34.57907,-58.4416,Entire home/apt,10401,2,14
24265812,,Casa en Barrio Parque,182987512,The Luxury,Palermo,-34.57693,-58.39993,Entire home/apt,289905,2,1
24267061,,Een haven van rust in een drukke stad,9144221,Karin,Balvanera,-34.6166,-58.40618,Private room,13460,7,2
24271145,,TRAVEL Palermo Hollywood 2,3798658,Natacha,Palermo,-34.57977,-58.42969,Entire home/apt,9361,2,130
24279233,,Historical Tango House. Priv area 3 BR /7 guests.,59023663,Maria Julia,Balvanera,-34.60721,-58.39447,Entire home/apt,21000,2,39
24281908,,Departamento para huéspedes.,183146425,Hernán,Caballito,-34.61232,-58.43076,Entire home/apt,2060,2,14
24283126,,"Palermo Soho, Hermoso departamento,Luz y Alegria.",182977432,Luis Alejandro,Palermo,-34.5875,-58.43485,Entire home/apt,5798,2,81
24285097,,Moderno estudio en el corazón de Palermo Hollywood,869356,Natalia,Colegiales,-34.58027,-58.44261,Entire home/apt,7281,2,45
24298034,,Artist Studio Apartment Belgrano BA,63960081,Damian,Belgrano,-34.5561,-58.4596,Entire home/apt,5177,1,6
24301126,,"Unique Studio in Recoleta 
“Chic & Best location”",92584678,Bandy Home Rental,Retiro,-34.58847,-58.38248,Entire home/apt,9496,1,210
24301667,,"Essence Libertador Mini Studio w/balcony, Belgrano",183324648,Siana,Belgrano,-34.55142,-58.45258,Entire home/apt,6500,30,59
24304029,,"Charly apartaments
Luxury Palermo",14138902,Carlos,Palermo,-34.57372,-58.43687,Entire home/apt,24000,90,3
24311923,,Cálido y luminoso Monoambiente en Recoleta,53737510,Uchi,Recoleta,-34.59614,-58.3952,Entire home/apt,6286,2,87
24312427,,Loft in the heart of Recoleta,115695703,Tomás,Recoleta,-34.58917,-58.39463,Entire home/apt,10853,3,32
24330088,,"Palermo Chico, muy bien equipado, silencioso,",54094790,Mara,Palermo,-34.57246017,-58.42193985,Entire home/apt,6212,3,1
24333935,,Departamento 2 ambientes con servicios incluidos,183598132,Meli,Recoleta,-34.59674,-58.41338,Entire home/apt,9000,2,3
24334581,,PALERMO HOLLYWOOD APTO CON PISCINA -ZONA TURISTICA,183601845,Natalia,Palermo,-34.58071,-58.43303,Entire home/apt,6212,28,3
